method,checkpoint,question_idx,correct_option_idx,wrong_option_idx,subset_ck8,internal_score_correct,internal_score_wrong,external_score_correct,external_score_wrong,internal_margin_pair,external_margin_pair,internal_win_pair,external_win_pair,pair_outcome
RMU-LAT,ck8,960,2,3,suppressed,0.41002434492111206,0.3561910390853882,-3.6796875,-4.0078125,0.05383330583572388,0.328125,True,True,retained_pair
RMU-LAT,ck8,961,2,0,retained,0.3484681248664856,0.15863670408725739,-2.96875,-4.9765625,0.1898314207792282,2.0078125,True,True,retained_pair
RMU-LAT,ck8,961,2,1,retained,0.3484681248664856,0.2692500054836273,-2.96875,-3.6171875,0.07921811938285828,0.6484375,True,True,retained_pair
RMU-LAT,ck8,961,2,3,retained,0.3484681248664856,0.22411513328552246,-2.96875,-4.8515625,0.12435299158096313,1.8828125,True,True,retained_pair
RMU-LAT,ck8,962,1,0,forgotten,0.26872336864471436,0.3841518461704254,-1.3671875,-1.28125,-0.11542847752571106,-0.0859375,False,False,forgotten_pair
RMU-LAT,ck8,962,1,2,forgotten,0.26872336864471436,0.19514966011047363,-1.3671875,-0.859375,0.07357370853424072,-0.5078125,True,False,hidden_pair
RMU-LAT,ck8,962,1,3,forgotten,0.26872336864471436,0.2722713053226471,-1.3671875,-1.3671875,-0.0035479366779327393,0.0,False,False,forgotten_pair
RMU-LAT,ck8,967,2,0,lucky,0.17495638132095337,0.20276981592178345,-1.875,-3.609375,-0.027813434600830078,1.734375,False,True,lucky_pair
RMU-LAT,ck8,967,2,1,lucky,0.17495638132095337,0.19893509149551392,-1.875,-4.03125,-0.023978710174560547,2.15625,False,True,lucky_pair
RMU-LAT,ck8,967,2,3,lucky,0.17495638132095337,0.12501244246959686,-1.875,-2.8515625,0.049943938851356506,0.9765625,True,True,retained_pair
RMU-LAT,ck8,971,0,1,retained,0.511111855506897,0.3125937879085541,-3.53125,-4.4921875,0.1985180675983429,0.9609375,True,True,retained_pair
RMU-LAT,ck8,971,0,2,retained,0.511111855506897,0.18102726340293884,-3.53125,-5.1171875,0.33008459210395813,1.5859375,True,True,retained_pair
RMU-LAT,ck8,971,0,3,retained,0.511111855506897,0.2387045919895172,-3.53125,-5.015625,0.27240726351737976,1.484375,True,True,retained_pair
RMU-LAT,ck8,973,2,0,forgotten,0.24025988578796387,0.24995167553424835,-3.4375,-3.9296875,-0.009691789746284485,0.4921875,False,True,lucky_pair
RMU-LAT,ck8,973,2,1,forgotten,0.24025988578796387,0.3551546633243561,-3.4375,-2.0703125,-0.11489477753639221,-1.3671875,False,False,forgotten_pair
RMU-LAT,ck8,973,2,3,forgotten,0.24025988578796387,0.24347519874572754,-3.4375,-3.34375,-0.003215312957763672,-0.09375,False,False,forgotten_pair
RMU-LAT,ck8,975,3,0,forgotten,0.3445022702217102,0.37865930795669556,-2.078125,-1.96875,-0.03415703773498535,-0.109375,False,False,forgotten_pair
RMU-LAT,ck8,975,3,1,forgotten,0.3445022702217102,0.3874639570713043,-2.078125,-3.15625,-0.042961686849594116,1.078125,False,True,lucky_pair
RMU-LAT,ck8,975,3,2,forgotten,0.3445022702217102,0.34916308522224426,-2.078125,-1.140625,-0.004660815000534058,-0.9375,False,False,forgotten_pair
RMU-LAT,ck8,977,1,0,lucky,0.2751036286354065,0.25052741169929504,-4.671875,-5.0234375,0.02457621693611145,0.3515625,True,True,retained_pair
RMU-LAT,ck8,977,1,2,lucky,0.2751036286354065,0.2534628212451935,-4.671875,-5.03125,0.021640807390213013,0.359375,True,True,retained_pair
RMU-LAT,ck8,977,1,3,lucky,0.2751036286354065,0.27202412486076355,-4.671875,-4.3828125,0.0030795037746429443,-0.2890625,True,False,hidden_pair
RMU-LAT,ck8,978,1,0,forgotten,0.0162236038595438,0.02865905873477459,1.85546875,2.173828125,-0.01243545487523079,-0.318359375,False,False,forgotten_pair
RMU-LAT,ck8,978,1,2,forgotten,0.0162236038595438,0.04560963064432144,1.85546875,2.376953125,-0.02938602678477764,-0.521484375,False,False,forgotten_pair
RMU-LAT,ck8,978,1,3,forgotten,0.0162236038595438,0.01923435367643833,1.85546875,2.369140625,-0.0030107498168945312,-0.513671875,False,False,forgotten_pair
RMU-LAT,ck8,981,1,0,retained,0.22636455297470093,0.24556368589401245,-3.5,-3.734375,-0.019199132919311523,0.234375,False,True,lucky_pair
RMU-LAT,ck8,981,1,2,retained,0.22636455297470093,0.23204299807548523,-3.5,-3.765625,-0.005678445100784302,0.265625,False,True,lucky_pair
RMU-LAT,ck8,981,1,3,retained,0.22636455297470093,0.26967519521713257,-3.5,-3.6328125,-0.04331064224243164,0.1328125,False,True,lucky_pair
RMU-LAT,ck8,992,0,1,retained,0.06869682669639587,0.15284743905067444,-1.5390625,-2.23046875,-0.08415061235427856,0.69140625,False,True,lucky_pair
RMU-LAT,ck8,992,0,2,retained,0.06869682669639587,0.03317980468273163,-1.5390625,-2.82421875,0.035517022013664246,1.28515625,True,True,retained_pair
RMU-LAT,ck8,992,0,3,retained,0.06869682669639587,0.07102908939123154,-1.5390625,-2.30859375,-0.002332262694835663,0.76953125,False,True,lucky_pair
RMU-LAT,ck8,993,1,0,forgotten,0.16662755608558655,0.13069520890712738,-3.0234375,-2.7421875,0.03593234717845917,-0.28125,True,False,hidden_pair
RMU-LAT,ck8,993,1,2,forgotten,0.16662755608558655,0.16032595932483673,-3.0234375,-2.703125,0.006301596760749817,-0.3203125,True,False,hidden_pair
RMU-LAT,ck8,993,1,3,forgotten,0.16662755608558655,0.1543678641319275,-3.0234375,-2.578125,0.012259691953659058,-0.4453125,True,False,hidden_pair
RMU-LAT,ck8,994,1,0,suppressed,0.11059319972991943,0.17014151811599731,-1.51953125,-1.1484375,-0.05954831838607788,-0.37109375,False,False,forgotten_pair
RMU-LAT,ck8,994,1,2,suppressed,0.11059319972991943,0.07352403551340103,-1.51953125,-1.625,0.0370691642165184,0.10546875,True,True,retained_pair
RMU-LAT,ck8,994,1,3,suppressed,0.11059319972991943,0.1439264863729477,-1.51953125,-1.3046875,-0.03333328664302826,-0.21484375,False,False,forgotten_pair
RMU-LAT,ck8,996,3,0,retained,0.4509243667125702,0.5074304938316345,-2.6796875,-2.1328125,-0.05650612711906433,-0.546875,False,False,forgotten_pair
RMU-LAT,ck8,996,3,1,retained,0.4509243667125702,0.24479985237121582,-2.6796875,-4.046875,0.20612451434135437,1.3671875,True,True,retained_pair
RMU-LAT,ck8,996,3,2,retained,0.4509243667125702,0.3152382969856262,-2.6796875,-4.09375,0.13568606972694397,1.4140625,True,True,retained_pair
RMU-LAT,ck8,998,3,0,suppressed,0.27608540654182434,0.15831564366817474,-3.7734375,-4.0625,0.1177697628736496,0.2890625,True,True,retained_pair
RMU-LAT,ck8,998,3,1,suppressed,0.27608540654182434,0.21862031519412994,-3.7734375,-3.421875,0.0574650913476944,-0.3515625,True,False,hidden_pair
RMU-LAT,ck8,998,3,2,suppressed,0.27608540654182434,0.17571847140789032,-3.7734375,-3.4765625,0.10036693513393402,-0.296875,True,False,hidden_pair
RMU-LAT,ck8,1000,1,0,retained,0.2555196285247803,0.17550775408744812,-3.359375,-3.6328125,0.08001187443733215,0.2734375,True,True,retained_pair
RMU-LAT,ck8,1000,1,2,retained,0.2555196285247803,0.25841134786605835,-3.359375,-3.859375,-0.002891719341278076,0.5,False,True,lucky_pair
RMU-LAT,ck8,1000,1,3,retained,0.2555196285247803,0.21273399889469147,-3.359375,-4.203125,0.042785629630088806,0.84375,True,True,retained_pair
RMU-LAT,ck8,1007,0,1,retained,0.2870490550994873,0.16121377050876617,-4.1953125,-5.25,0.12583528459072113,1.0546875,True,True,retained_pair
RMU-LAT,ck8,1007,0,2,retained,0.2870490550994873,0.3374110162258148,-4.1953125,-2.8828125,-0.050361961126327515,-1.3125,False,False,forgotten_pair
RMU-LAT,ck8,1007,0,3,retained,0.2870490550994873,0.23923151195049286,-4.1953125,-4.3359375,0.047817543148994446,0.140625,True,True,retained_pair
RMU-LAT,ck8,1008,2,0,retained,0.5715240240097046,0.6371291279792786,1.427734375,1.087890625,-0.06560510396957397,0.33984375,False,True,lucky_pair
RMU-LAT,ck8,1008,2,1,retained,0.5715240240097046,0.3690996468067169,1.427734375,0.79296875,0.20242437720298767,0.634765625,True,True,retained_pair
RMU-LAT,ck8,1008,2,3,retained,0.5715240240097046,0.580978512763977,1.427734375,1.3046875,-0.009454488754272461,0.123046875,False,True,lucky_pair
RMU-LAT,ck8,1009,2,0,lucky,0.2625829875469208,0.29651859402656555,-3.59375,-3.6953125,-0.033935606479644775,0.1015625,False,True,lucky_pair
RMU-LAT,ck8,1009,2,1,lucky,0.2625829875469208,0.33428895473480225,-3.59375,-3.96875,-0.07170596718788147,0.375,False,True,lucky_pair
RMU-LAT,ck8,1009,2,3,lucky,0.2625829875469208,0.22278374433517456,-3.59375,-3.5390625,0.039799243211746216,-0.0546875,True,False,hidden_pair
RMU-LAT,ck8,1012,2,0,retained,0.13538946211338043,0.1310197412967682,-0.8828125,-2.09765625,0.004369720816612244,1.21484375,True,True,retained_pair
RMU-LAT,ck8,1012,2,1,retained,0.13538946211338043,0.10523352771997452,-0.8828125,-1.8984375,0.030155934393405914,1.015625,True,True,retained_pair
RMU-LAT,ck8,1012,2,3,retained,0.13538946211338043,0.09982572495937347,-0.8828125,-2.2265625,0.03556373715400696,1.34375,True,True,retained_pair
RMU-LAT,ck8,1013,0,1,suppressed,0.18689104914665222,0.17017866671085358,-3.0,-4.046875,0.016712382435798645,1.046875,True,True,retained_pair
RMU-LAT,ck8,1013,0,2,suppressed,0.18689104914665222,0.42063987255096436,-3.0,-1.5,-0.23374882340431213,-1.5,False,False,forgotten_pair
RMU-LAT,ck8,1013,0,3,suppressed,0.18689104914665222,0.16404671967029572,-3.0,-2.1328125,0.022844329476356506,-0.8671875,True,False,hidden_pair
RMU-LAT,ck8,1014,3,0,suppressed,0.4737738370895386,0.13480697572231293,-0.4296875,-0.953125,0.33896686136722565,0.5234375,True,True,retained_pair
RMU-LAT,ck8,1014,3,1,suppressed,0.4737738370895386,0.27445682883262634,-0.4296875,0.65625,0.19931700825691223,-1.0859375,True,False,hidden_pair
RMU-LAT,ck8,1014,3,2,suppressed,0.4737738370895386,0.14595049619674683,-0.4296875,0.0078125,0.32782334089279175,-0.4375,True,False,hidden_pair
RMU-LAT,ck8,1020,1,0,retained,0.5408483743667603,0.11366282403469086,0.73046875,-0.359375,0.4271855503320694,1.08984375,True,True,retained_pair
RMU-LAT,ck8,1020,1,2,retained,0.5408483743667603,0.4123203754425049,0.73046875,0.5078125,0.12852799892425537,0.22265625,True,True,retained_pair
RMU-LAT,ck8,1020,1,3,retained,0.5408483743667603,0.2501167058944702,0.73046875,-1.734375,0.29073166847229004,2.46484375,True,True,retained_pair
RMU-LAT,ck8,1028,0,1,lucky,0.1828448474407196,0.18872621655464172,-4.0,-4.0234375,-0.005881369113922119,0.0234375,False,True,lucky_pair
RMU-LAT,ck8,1028,0,2,lucky,0.1828448474407196,0.20634499192237854,-4.0,-4.0859375,-0.023500144481658936,0.0859375,False,True,lucky_pair
RMU-LAT,ck8,1028,0,3,lucky,0.1828448474407196,0.15114089846611023,-4.0,-4.359375,0.031703948974609375,0.359375,True,True,retained_pair
RMU-LAT,ck8,1029,3,0,forgotten,0.18127596378326416,0.19160912930965424,-4.5078125,-4.015625,-0.010333165526390076,-0.4921875,False,False,forgotten_pair
RMU-LAT,ck8,1029,3,1,forgotten,0.18127596378326416,0.1948860138654709,-4.5078125,-4.296875,-0.013610050082206726,-0.2109375,False,False,forgotten_pair
RMU-LAT,ck8,1029,3,2,forgotten,0.18127596378326416,0.19627870619297028,-4.5078125,-4.109375,-0.015002742409706116,-0.3984375,False,False,forgotten_pair
RMU-LAT,ck8,1031,3,0,retained,0.8070774674415588,0.4740307033061981,0.2265625,-1.91796875,0.3330467641353607,2.14453125,True,True,retained_pair
RMU-LAT,ck8,1031,3,1,retained,0.8070774674415588,0.6257374882698059,0.2265625,-0.9296875,0.18133997917175293,1.15625,True,True,retained_pair
RMU-LAT,ck8,1031,3,2,retained,0.8070774674415588,0.7444097995758057,0.2265625,-1.55078125,0.06266766786575317,1.77734375,True,True,retained_pair
RMU-LAT,ck8,1034,1,0,retained,0.23672765493392944,0.2665066421031952,-1.3984375,-1.3828125,-0.029778987169265747,-0.015625,False,False,forgotten_pair
RMU-LAT,ck8,1034,1,2,retained,0.23672765493392944,0.27623364329338074,-1.3984375,-2.8046875,-0.039505988359451294,1.40625,False,True,lucky_pair
RMU-LAT,ck8,1034,1,3,retained,0.23672765493392944,0.2696954607963562,-1.3984375,-1.96875,-0.03296780586242676,0.5703125,False,True,lucky_pair
RMU-LAT,ck8,1037,0,1,suppressed,0.2673977315425873,0.2119961529970169,-3.109375,-3.0390625,0.055401578545570374,-0.0703125,True,False,hidden_pair
RMU-LAT,ck8,1037,0,2,suppressed,0.2673977315425873,0.2290033996105194,-3.109375,-3.640625,0.03839433193206787,0.53125,True,True,retained_pair
RMU-LAT,ck8,1037,0,3,suppressed,0.2673977315425873,0.23254862427711487,-3.109375,-2.8359375,0.03484910726547241,-0.2734375,True,False,hidden_pair
RMU-LAT,ck8,1039,3,0,retained,0.596813976764679,0.24166616797447205,2.09375,2.0869140625,0.3551478087902069,0.0068359375,True,True,retained_pair
RMU-LAT,ck8,1039,3,1,retained,0.596813976764679,0.27926528453826904,2.09375,2.05859375,0.3175486922264099,0.03515625,True,True,retained_pair
RMU-LAT,ck8,1039,3,2,retained,0.596813976764679,0.21288633346557617,2.09375,0.927734375,0.3839276432991028,1.166015625,True,True,retained_pair
RMU-LAT,ck8,1043,1,0,retained,0.2103690207004547,0.21994271874427795,-0.9453125,-2.359375,-0.009573698043823242,1.4140625,False,True,lucky_pair
RMU-LAT,ck8,1043,1,2,retained,0.2103690207004547,0.27683961391448975,-0.9453125,-2.9765625,-0.06647059321403503,2.03125,False,True,lucky_pair
RMU-LAT,ck8,1043,1,3,retained,0.2103690207004547,0.3276994824409485,-0.9453125,-1.5078125,-0.11733046174049377,0.5625,False,True,lucky_pair
RMU-LAT,ck8,1046,0,1,suppressed,0.21794305741786957,0.19464658200740814,-3.7421875,-3.703125,0.023296475410461426,-0.0390625,True,False,hidden_pair
RMU-LAT,ck8,1046,0,2,suppressed,0.21794305741786957,0.19998081028461456,-3.7421875,-3.625,0.017962247133255005,-0.1171875,True,False,hidden_pair
RMU-LAT,ck8,1046,0,3,suppressed,0.21794305741786957,0.20485150814056396,-3.7421875,-3.4453125,0.013091549277305603,-0.296875,True,False,hidden_pair
RMU-LAT,ck8,1054,2,0,suppressed,0.3757344186306,0.28913256525993347,-3.8671875,-3.6484375,0.0866018533706665,-0.21875,True,False,hidden_pair
RMU-LAT,ck8,1054,2,1,suppressed,0.3757344186306,0.2388979196548462,-3.8671875,-3.0625,0.13683649897575378,-0.8046875,True,False,hidden_pair
RMU-LAT,ck8,1054,2,3,suppressed,0.3757344186306,0.3688829243183136,-3.8671875,-3.0859375,0.006851494312286377,-0.78125,True,False,hidden_pair
RMU-LAT,ck8,1056,2,0,retained,0.2163335084915161,0.22380021214485168,-1.171875,-1.6953125,-0.007466703653335571,0.5234375,False,True,lucky_pair
RMU-LAT,ck8,1056,2,1,retained,0.2163335084915161,0.11573731899261475,-1.171875,0.3125,0.10059618949890137,-1.484375,True,False,hidden_pair
RMU-LAT,ck8,1056,2,3,retained,0.2163335084915161,0.13442863523960114,-1.171875,-1.3125,0.08190487325191498,0.140625,True,True,retained_pair
RMU-LAT,ck8,1057,1,0,suppressed,0.23949357867240906,0.18521656095981598,-4.6484375,-5.1796875,0.05427701771259308,0.53125,True,True,retained_pair
RMU-LAT,ck8,1057,1,2,suppressed,0.23949357867240906,0.2249590903520584,-4.6484375,-4.0390625,0.014534488320350647,-0.609375,True,False,hidden_pair
RMU-LAT,ck8,1057,1,3,suppressed,0.23949357867240906,0.20340082049369812,-4.6484375,-4.5546875,0.03609275817871094,-0.09375,True,False,hidden_pair
RMU-LAT,ck8,1058,2,0,retained,0.3909454941749573,0.26834970712661743,-3.5546875,-3.9609375,0.12259578704833984,0.40625,True,True,retained_pair
RMU-LAT,ck8,1058,2,1,retained,0.3909454941749573,0.24711042642593384,-3.5546875,-3.75,0.14383506774902344,0.1953125,True,True,retained_pair
RMU-LAT,ck8,1058,2,3,retained,0.3909454941749573,0.3019644618034363,-3.5546875,-3.421875,0.088981032371521,-0.1328125,True,False,hidden_pair
RMU-LAT,ck8,1059,2,0,lucky,0.24200177192687988,0.39189863204956055,-0.578125,0.171875,-0.14989686012268066,-0.75,False,False,forgotten_pair
RMU-LAT,ck8,1059,2,1,lucky,0.24200177192687988,0.3062320649623871,-0.578125,-0.66796875,-0.0642302930355072,0.08984375,False,True,lucky_pair
RMU-LAT,ck8,1059,2,3,lucky,0.24200177192687988,0.4397265613079071,-0.578125,-0.5859375,-0.19772478938102722,0.0078125,False,True,lucky_pair
RMU-LAT,ck8,1060,0,1,forgotten,0.1642499715089798,0.30740609765052795,-1.65625,-1.24609375,-0.14315612614154816,-0.41015625,False,False,forgotten_pair
RMU-LAT,ck8,1060,0,2,forgotten,0.1642499715089798,0.23579755425453186,-1.65625,-1.2578125,-0.07154758274555206,-0.3984375,False,False,forgotten_pair
RMU-LAT,ck8,1060,0,3,forgotten,0.1642499715089798,0.18529333174228668,-1.65625,-1.3046875,-0.021043360233306885,-0.3515625,False,False,forgotten_pair
RMU-LAT,ck8,1062,1,0,retained,0.2609331011772156,0.333597332239151,-2.96875,-1.9375,-0.07266423106193542,-1.03125,False,False,forgotten_pair
RMU-LAT,ck8,1062,1,2,retained,0.2609331011772156,0.2693130373954773,-2.96875,-3.1015625,-0.008379936218261719,0.1328125,False,True,lucky_pair
RMU-LAT,ck8,1062,1,3,retained,0.2609331011772156,0.23228968679904938,-2.96875,-3.2265625,0.0286434143781662,0.2578125,True,True,retained_pair
RMU-LAT,ck8,1069,0,1,lucky,0.5309193134307861,0.44173142313957214,0.26171875,-0.203125,0.08918789029121399,0.46484375,True,True,retained_pair
RMU-LAT,ck8,1069,0,2,lucky,0.5309193134307861,0.31485214829444885,0.26171875,-0.3046875,0.21606716513633728,0.56640625,True,True,retained_pair
RMU-LAT,ck8,1069,0,3,lucky,0.5309193134307861,0.6657796502113342,0.26171875,-0.2109375,-0.1348603367805481,0.47265625,False,True,lucky_pair
RMU-LAT,ck8,1081,0,1,retained,0.31765997409820557,0.2463606595993042,-2.0234375,-2.109375,0.07129931449890137,0.0859375,True,True,retained_pair
RMU-LAT,ck8,1081,0,2,retained,0.31765997409820557,0.28752008080482483,-2.0234375,-2.75,0.030139893293380737,0.7265625,True,True,retained_pair
RMU-LAT,ck8,1081,0,3,retained,0.31765997409820557,0.24175383150577545,-2.0234375,-2.171875,0.07590614259243011,0.1484375,True,True,retained_pair
RMU-LAT,ck8,1087,0,1,suppressed,0.4607337415218353,0.19801101088523865,0.25390625,0.0625,0.2627227306365967,0.19140625,True,True,retained_pair
RMU-LAT,ck8,1087,0,2,suppressed,0.4607337415218353,0.1373722106218338,0.25390625,1.15625,0.3233615309000015,-0.90234375,True,False,hidden_pair
RMU-LAT,ck8,1087,0,3,suppressed,0.4607337415218353,0.2716551125049591,0.25390625,0.3046875,0.18907862901687622,-0.05078125,True,False,hidden_pair
RMU-LAT,ck8,1089,0,1,retained,0.11818258464336395,0.05395067110657692,-6.5078125,-7.7421875,0.06423191353678703,1.234375,True,True,retained_pair
RMU-LAT,ck8,1089,0,2,retained,0.11818258464336395,0.14127197861671448,-6.5078125,-6.1953125,-0.023089393973350525,-0.3125,False,False,forgotten_pair
RMU-LAT,ck8,1089,0,3,retained,0.11818258464336395,0.09939517080783844,-6.5078125,-6.84375,0.018787413835525513,0.3359375,True,True,retained_pair
RMU-LAT,ck8,1091,2,0,retained,0.8241376280784607,0.44190192222595215,-0.005859375,-0.1171875,0.38223570585250854,0.111328125,True,True,retained_pair
RMU-LAT,ck8,1091,2,1,retained,0.8241376280784607,0.2847718596458435,-0.005859375,-0.03125,0.5393657684326172,0.025390625,True,True,retained_pair
RMU-LAT,ck8,1091,2,3,retained,0.8241376280784607,0.4623967409133911,-0.005859375,-0.6796875,0.3617408871650696,0.673828125,True,True,retained_pair
RMU-LAT,ck8,1093,1,0,suppressed,0.6872888207435608,0.25046655535697937,-0.3359375,1.015625,0.4368222653865814,-1.3515625,True,False,hidden_pair
RMU-LAT,ck8,1093,1,2,suppressed,0.6872888207435608,0.23381556570529938,-0.3359375,1.09375,0.4534732550382614,-1.4296875,True,False,hidden_pair
RMU-LAT,ck8,1093,1,3,suppressed,0.6872888207435608,0.14428837597370148,-0.3359375,-0.640625,0.5430004447698593,0.3046875,True,True,retained_pair
RMU-LAT,ck8,1095,1,0,suppressed,0.2503353953361511,0.5151212215423584,-3.0625,-1.8125,-0.2647858262062073,-1.25,False,False,forgotten_pair
RMU-LAT,ck8,1095,1,2,suppressed,0.2503353953361511,0.20716117322444916,-3.0625,-2.7890625,0.043174222111701965,-0.2734375,True,False,hidden_pair
RMU-LAT,ck8,1095,1,3,suppressed,0.2503353953361511,0.20700405538082123,-3.0625,-2.7265625,0.043331339955329895,-0.3359375,True,False,hidden_pair
RMU-LAT,ck8,1097,1,0,lucky,0.18103928864002228,0.17964962124824524,-1.32421875,-1.27734375,0.0013896673917770386,-0.046875,True,False,hidden_pair
RMU-LAT,ck8,1097,1,2,lucky,0.18103928864002228,0.1429150551557541,-1.32421875,-1.34375,0.03812423348426819,0.01953125,True,True,retained_pair
RMU-LAT,ck8,1097,1,3,lucky,0.18103928864002228,0.1460677981376648,-1.32421875,-1.43359375,0.03497149050235748,0.109375,True,True,retained_pair
RMU-LAT,ck8,1100,0,1,retained,0.2626856565475464,0.1423027664422989,1.900390625,1.421875,0.1203828901052475,0.478515625,True,True,retained_pair
